id,enumerator_id,survey_date,duration_minutes,respondent_age,household_size,monthly_income,monthly_expenditure,asset_count,currently_working,education_level,work_sector
R02747,E11,2025-04-18,30,50,6,753,662,6,1,3,government
R02748,E11,2025-04-18,50,32,4,1719,,4,1,2,manufacturing
R02749,E11,2025-04-18,35,31,4,,824,0,1,4,government
R02750,E11,2025-04-18,53,50,3,25076,1243,5,1,2,services
R02751,E11,2025-04-18,18,65,5,1459,1191,7,1,4,government
R02752,E11,2025-04-19,29,44,6,1838,2257,5,1,4,services
R02753,E11,2025-04-19,29,59,4,874,437,4,1,4,services
R02754,E11,2025-04-19,41,57,9,872,1055,,1,2,agriculture
R02755,E11,2025-04-19,38,52,6,748,622,5,1,3,retail
R02756,E11,2025-04-19,47,43,4,1218,900,6,1,1,manufacturing
R02757,E11,2025-04-19,30,41,4,,811,,0,1,
R02758,E11,2025-04-19,48,26,10,,1189,2,0,2,
R02759,E11,2025-04-19,18,30,4,,866,2,0,1,
R02760,E11,2025-04-19,38,70,7,434,326,3,1,2,agriculture
R02761,E11,2025-04-19,42,32,4,1272,648,1,1,2,manufacturing
R02762,E11,2025-04-19,42,37,5,,1316,4,0,4,
R02763,E11,2025-04-20,22,29,2,1846,1474,5,1,3,government
R02764,E11,2025-04-20,45,39,5,1222,1279,2,1,4,agriculture
R02765,E11,2025-04-20,36,22,7,1199,1288,4,1,2,government
R02766,E11,2025-04-20,43,50,10,743,707,1,1,3,government
R02767,E11,2025-04-20,33,42,6,,1734,6,1,1,agriculture
R02768,E11,2025-04-20,31,63,4,,1098,5,1,3,manufacturing
R02769,E11,2025-04-20,46,24,10,874,521,3,1,1,manufacturing
R02770,E11,2025-04-20,37,56,4,1824,1568,7,1,4,manufacturing
R02771,E11,2025-04-21,30,35,3,1424,1024,6,1,3,manufacturing
R02772,E11,2025-04-21,44,51,16,669,514,2,1,1,services
R02773,E11,2025-04-22,37,25,9,975,833,3,1,3,manufacturing
R02774,E11,2025-04-22,54,39,5,560,561,2,1,3,services
R02775,E11,2025-04-22,43,34,4,4604,2844,7,1,1,agriculture
R02776,E11,2025-04-22,,18,5,,1624,2,1,2,government
R02777,E11,2025-04-22,32,59,4,2098,1751,56,1,4,agriculture
R02778,E11,2025-04-22,40,40,3,2069,1792,35,1,3,government
R02779,E11,2025-04-22,27,38,4,673,601,2,1,1,government
R02780,E11,2025-04-22,25,41,9,2235,2047,7,1,2,agriculture
R02781,E11,2025-04-22,42,26,3,,356,3,1,1,manufacturing
R02782,E11,2025-04-23,31,28,4,,,4,0,2,
R02783,E11,2025-04-23,51,40,7,1697,1123,8,1,4,government
R02784,E11,2025-04-23,57,38,6,2294,2212,6,1,2,manufacturing
R02785,E11,2025-04-23,25,43,4,1663,,,1,2,manufacturing
R02786,E11,2025-04-23,19,41,2,601,590,3,1,4,retail
R02787,E11,2025-04-23,17,15,5,647,723,0,1,1,government
R02788,E11,2025-04-23,11,32,4,,1617,5,0,3,
R02789,E11,2025-04-23,28,57,2,1259,1163,2,1,2,agriculture
R02790,E11,2025-04-24,48,43,5,2613,,7,1,4,services
R02791,E11,2025-04-24,21,25,5,1361,1058,4,1,4,services
R02792,E11,2025-04-24,34,59,3,,1592,6,0,2,
R02793,E11,2025-04-24,40,47,3,1633,1386,5,1,3,agriculture
R02794,E11,2025-04-24,30,29,7,511,503,3,1,1,services
R02795,E11,2025-04-24,25,44,7,1568,1181,5,1,1,manufacturing
R02796,E11,2025-04-24,28,50,2,,498,,0,3,
R02797,E11,2025-04-24,53,35,9,,547,5,0,2,
R02798,E11,2025-04-24,16,18,8,2535,2164,,1,3,services
R02799,E11,2025-04-24,36,18,5,2176,1926,3,1,4,services
R02800,E11,2025-04-25,18,30,6,1300,1096,5,1,3,services
R02801,E11,2025-04-25,47,71,8,1701,1356,2,1,3,agriculture
R02802,E11,2025-04-26,,18,1,,10044,4,0,2,
R02803,E11,2025-04-26,44,,7,2765,1501,7,1,1,retail
R02804,E11,2025-04-26,27,47,6,800,919,5,1,1,manufacturing
R02805,E11,2025-04-26,22,32,6,702,441,1,1,4,government
R02806,E11,2025-04-26,,34,2,578,610,4,1,1,retail
R02807,E11,2025-04-26,44,42,6,1139,704,5,1,4,agriculture
R02808,E11,2025-04-26,59,39,5,1568,,3,1,4,retail
R02809,E11,2025-04-26,39,48,4,1560,1202,3,1,2,agriculture
R02810,E11,2025-04-27,31,41,3,822,647,4,1,3,manufacturing
R02811,E11,2025-04-27,46,25,8,2008,1780,4,1,2,agriculture
R02812,E11,2025-04-27,,44,3,,986,3,0,3,
R02813,E11,2025-04-27,31,36,4,595,564,0,1,3,manufacturing
R02814,E11,2025-04-27,35,42,8,1119,932,2,1,4,services
R02815,E11,2025-04-28,30,57,2,1253,,3,1,4,retail
R02816,E11,2025-04-28,28,37,3,1151,1175,3,1,2,government
R02817,E11,2025-04-28,37,59,4,932,493,4,1,3,retail
R02818,E11,2025-04-28,40,32,2,495,458,0,1,2,retail
R02819,E11,2025-04-28,25,48,4,1214,1097,,1,2,agriculture
R02820,E11,2025-04-28,33,49,4,915,719,2,1,1,manufacturing
R02821,E11,2025-04-28,28,42,5,2132,1620,2,1,2,retail
R02822,E11,2025-04-28,26,41,4,,845,2,0,3,
R02823,E11,2025-04-28,24,35,4,841,730,6,1,1,retail
R02824,E11,2025-04-28,36,49,3,520,393,3,1,4,agriculture
R02825,E11,2025-04-29,31,46,9,,807,2,0,1,
R02826,E11,2025-04-29,37,54,10,,645,4,0,3,
R02827,E11,2025-04-29,47,25,4,1722,1097,7,1,4,services
R02828,E11,2025-04-29,55,52,4,1485,,5,1,4,government
R02829,E11,2025-04-29,34,55,7,,1221,3,1,1,manufacturing
R02830,E11,2025-04-29,51,34,5,1435,1209,4,1,4,retail
R02831,E11,2025-04-29,25,53,3,,1780,1,1,1,government
R02832,E11,2025-04-29,37,48,9,1669,,1,1,1,retail
R02833,E11,2025-04-29,47,47,9,,946,6,0,2,
R02834,E11,2025-04-30,29,49,7,,2385,7,0,4,
R02835,E11,2025-04-30,35,36,2,,1156,3,0,2,
R02836,E12,2025-04-01,21,51,7,1659,1808,3,1,3,services
R02837,E12,2025-04-01,31,55,8,1341,869,4,1,1,agriculture
R02838,E12,2025-04-01,22,48,2,730,741,2,1,1,retail
R02839,E12,2025-04-01,33,55,6,,1279,4,0,3,
R02840,E12,2025-04-02,25,30,5,,418,0,0,2,
R02841,E12,2025-04-02,31,29,7,1562,1291,5,1,2,services
R02842,E12,2025-04-02,44,28,9,,593,3,0,3,
R02843,E12,2025-04-02,51,45,9,807,889,0,1,2,agriculture
R02844,E12,2025-04-02,28,54,4,,,3,0,4,
R02845,E12,2025-04-02,39,48,4,,1073,4,0,4,
R02846,E12,2025-04-02,44,25,5,1294,1515,3,1,1,agriculture
R02847,E12,2025-04-02,38,34,5,,670,4,0,4,
R02848,E12,2025-04-02,49,48,4,,1323,1,1,1,manufacturing
R02849,E12,2025-04-02,42,26,6,1645,1598,5,1,4,agriculture
R02850,E12,2025-04-03,42,42,7,2522,2000,4,1,4,agriculture
R02851,E12,2025-04-03,29,27,6,617,453,5,1,1,retail
R02852,E12,2025-04-03,21,36,4,1584,1630,5,1,4,government
R02853,E12,2025-04-03,38,30,5,1451,1238,6,1,4,manufacturing
R02854,E12,2025-04-03,31,33,9,,575,1,0,1,
R02855,E12,2025-04-03,,40,6,1063,696,0,1,4,government
R02856,E12,2025-04-03,43,62,7,,2653,5,0,1,
R02857,E12,2025-04-03,35,57,11,976,,4,1,1,government
R02858,E12,2025-04-03,47,60,8,630,,,1,2,agriculture
R02859,E12,2025-04-03,31,57,7,629,,3,1,1,retail
R02860,E12,2025-04-04,37,40,5,,1186,3,0,2,
R02861,E12,2025-04-04,22,44,7,,850,5,0,2,
R02862,E12,2025-04-04,25,56,4,1334,4256,3,1,3,services
R02863,E12,2025-04-04,32,,6,1245,1296,5,1,4,manufacturing
R02864,E12,2025-04-04,38,28,2,609,611,0,1,1,agriculture
R02865,E12,2025-04-04,31,32,12,1627,1961,4,1,4,retail
R02866,E12,2025-04-05,38,27,7,,716,5,0,3,
R02867,E12,2025-04-05,29,32,7,1386,1173,6,1,2,manufacturing
R02868,E12,2025-04-05,39,21,3,,,5,1,3,services
R02869,E12,2025-04-05,41,36,8,4034,4284,5,1,1,retail
R02870,E12,,39,31,10,609,,4,1,2,agriculture
R02871,E12,2025-04-06,36,44,4,4320,3558,6,1,1,government
R02872,E12,2025-04-06,24,29,9,1337,748,3,1,2,manufacturing
R02873,E12,2025-04-06,39,23,4,,628,1,0,3,
R02874,E12,2025-04-06,33,45,6,1834,1866,6,1,4,government
R02875,E12,2025-04-06,34,47,3,912,915,1,1,3,retail
R02876,E12,2025-04-06,20,38,5,535,366,0,1,3,retail
R02877,E12,2025-04-06,29,49,7,1597,1534,3,1,3,manufacturing
R02878,E12,2025-04-06,22,49,6,801,3023,4,1,1,government
R02879,E12,2025-04-07,39,53,6,1409,1167,3,1,1,manufacturing
R02880,E12,2025-04-07,40,38,3,1322,967,2,1,4,retail
R02881,E12,2025-04-07,34,56,7,,766,,1,4,services
R02882,E12,2025-04-07,,44,9,,1605,2,0,4,
R02883,E12,2025-04-07,59,38,8,1247,1082,2,1,2,agriculture
R02884,E12,2025-04-07,35,38,3,1637,1958,,1,1,services
R02885,E12,2025-04-08,34,55,5,2131,1605,40,1,1,manufacturing
R02886,E12,2025-04-08,37,63,4,1545,1669,,1,2,retail
R02887,E12,2025-04-08,34,43,6,,600,5,0,3,
R02888,E12,2025-04-08,54,41,5,725,575,1,1,1,manufacturing
R02889,E12,2025-04-08,32,43,5,1375,815,1,1,2,manufacturing
R02890,E12,2025-04-08,33,60,4,,1411,1,0,2,
R02891,E12,2025-04-09,,44,5,1064,940,0,1,2,manufacturing
R02892,E12,2025-04-09,19,56,4,2500,1551,2,1,2,services
R02893,E12,2025-04-09,33,33,3,,2259,5,0,1,
R02894,E12,2025-04-09,39,47,6,,1102,5,0,2,
R02895,E12,2025-04-09,37,32,7,1040,982,2,1,1,services
R02896,E12,2025-04-09,33,42,2,,917,7,0,3,
R02897,E12,2025-04-09,24,18,7,994,971,5,1,3,services
R02898,E12,2025-04-09,46,27,7,,552,2,1,4,agriculture
R02899,E12,2025-04-09,22,33,1,,1032,3,1,2,manufacturing
R02900,E12,2025-04-10,18,27,7,,542,5,1,4,services
R02901,E12,2025-04-10,37,64,5,2433,2209,6,1,4,manufacturing
R02902,E12,2025-04-10,34,58,9,,836,7,0,2,
R02903,E12,2025-04-10,23,21,6,,1295,5,0,3,
R02904,E12,2025-04-10,31,43,4,,1614,4,0,3,
R02905,E12,2025-04-10,28,36,5,981,901,6,1,3,manufacturing
R02906,E12,2025-04-11,39,43,4,,809,0,0,4,
R02907,E12,2025-04-11,35,72,7,669,,0,1,1,government
R02908,E12,2025-04-11,38,45,6,,2840,4,0,1,
R02909,E12,2025-04-12,39,39,3,2128,1823,3,1,4,retail
R02910,E12,2025-04-12,50,37,5,1718,1426,6,1,4,manufacturing
R02911,E12,2025-04-12,32,51,7,1283,1277,4,1,3,retail
R02912,E12,2025-04-12,48,45,5,828,683,4,1,4,government
R02913,E12,2025-04-12,42,54,6,2130,2458,3,1,4,retail
R02914,E12,2025-04-12,26,50,5,749,2590,2,1,2,manufacturing
R02915,E12,2025-04-12,17,53,2,1893,,5,0,4,
R02916,E12,2025-04-12,42,64,5,,,1,0,4,
R02917,E12,2025-04-13,30,45,5,895,804,3,1,4,government
R02918,E12,2025-04-13,57,51,4,1724,1161,3,1,3,services
R02919,E12,2025-04-13,26,29,2,2223,1727,7,1,2,agriculture
R02920,E12,2025-04-14,47,58,6,1426,1493,3,1,3,manufacturing
R02921,E12,2025-04-14,25,41,5,1845,1327,6,1,4,retail
R02922,E12,2025-04-14,36,48,4,1296,1128,1,1,4,government
R02923,E12,2025-04-14,35,56,3,,1090,5,1,4,services
R02924,E12,2025-04-15,49,38,8,,1471,3,0,3,
R02925,E12,2025-04-15,41,49,6,1575,1486,5,1,1,manufacturing
R02926,E12,2025-04-15,33,53,7,1148,943,7,1,3,agriculture
R02927,E12,2025-04-15,48,33,4,1359,1087,5,1,1,services
R02928,E12,2025-04-15,42,40,7,,2021,8,0,1,
R02929,E12,2025-04-15,,55,5,,897,4,0,2,
R02930,E12,2025-04-15,36,52,11,613,625,4,1,1,services
R02931,E12,2025-04-16,48,22,9,1654,1767,1,1,2,services
R02932,E12,2025-04-16,22,51,10,310,391,5,1,3,services
R02933,E12,2025-04-16,25,36,6,1156,1151,4,1,3,manufacturing
R02934,E12,2025-04-16,37,45,4,,556,4,0,2,
R02935,E12,2025-04-16,33,59,7,,379,3,0,3,
R02936,E12,2025-04-16,36,69,5,2722,1391,5,1,3,services
R02937,E12,2025-04-16,36,29,4,,884,3,0,4,
R02938,E12,2025-04-17,39,42,7,,871,3,0,1,
R02939,E12,2025-04-17,48,31,4,966,832,2,1,2,government
R02940,E12,2025-04-17,27,27,10,1165,1084,3,1,2,government
R02941,E12,2025-04-17,24,25,5,1450,1406,7,1,4,government
R02942,E12,2025-04-17,39,57,6,762,797,0,1,1,services
R02943,E12,2025-04-18,29,37,4,,,1,0,4,
R02944,E12,,41,18,8,,1956,5,0,4,
R02945,E12,2025-04-18,31,18,7,495,1508,2,1,4,retail
R02946,E12,2025-04-18,34,49,5,2045,2077,1,1,2,retail
R02947,E12,2025-04-18,43,,10,,859,,0,3,
R02948,E12,2025-04-18,39,31,6,,1235,6,0,1,
R02949,E12,2025-04-18,34,49,3,,962,3,1,3,services
R02950,E12,2025-04-18,37,36,2,,1801,6,1,4,government
R02951,E12,2025-04-19,48,30,6,,1551,7,0,3,
R02952,E12,2025-04-19,38,18,7,1651,985,5,1,1,retail
,E12,2025-04-19,41,52,6,,2014,7,0,2,
R02954,E12,2025-04-19,41,18,18,928,2745,8,1,3,retail
R02955,E12,2025-04-19,24,38,3,1783,1330,6,1,4,government
R02956,E12,2025-04-19,28,39,4,1043,1051,1,1,4,agriculture
R02957,E12,2025-04-19,46,,4,702,685,2,1,2,government
R02958,E12,2025-04-19,28,46,5,710,593,5,1,4,services
R02959,E12,2025-04-20,46,41,2,925,667,1,1,1,retail
R02960,E12,2025-04-20,40,46,8,986,,4,1,4,agriculture
R02961,E12,2025-04-20,27,18,7,1255,,,1,1,government
R02962,E12,2025-04-20,29,41,9,886,667,3,1,2,services
R02963,E12,2025-04-20,41,34,5,,518,4,1,1,government
R02964,E12,2025-04-20,26,18,8,716,422,4,1,1,manufacturing
R02965,E12,2025-04-20,33,36,4,1582,1677,1,1,4,government
R02966,E12,2025-04-20,30,38,5,1553,968,5,1,1,manufacturing
R02967,E12,2025-04-20,35,34,7,457,411,6,1,4,agriculture
R02968,E12,2025-04-20,46,64,8,1364,1048,7,1,2,manufacturing
R02969,E12,2025-04-21,33,29,4,,1468,5,0,3,
R02970,E12,2025-04-21,38,32,9,1986,,6,1,4,manufacturing
R02971,E12,2025-04-21,52,49,9,2186,,,1,3,retail
R02972,E12,2025-04-21,47,41,3,,413,4,1,4,services
R02973,E12,2025-04-21,26,62,7,1097,936,,1,2,government
R02974,E12,2025-04-21,34,32,5,2652,2079,3,1,4,retail
R02975,E12,2025-04-21,42,43,7,,1395,4,0,3,
R02976,E12,2025-04-22,46,47,4,,776,7,0,4,
R02977,E12,2025-04-22,24,26,7,2445,1961,5,1,1,agriculture
R02978,E12,2025-04-22,24,43,1,1274,990,2,1,4,services
R02979,E12,2025-04-22,37,50,6,,2549,6,0,3,
R02980,E12,2025-04-22,43,40,4,30892,393,4,1,2,government
R02981,E12,2025-04-22,39,27,8,1460,983,7,1,4,government
R02982,E12,2025-04-22,55,49,7,2046,1562,5,1,2,retail
R02983,E12,2025-04-23,35,38,10,2441,2683,5,1,1,manufacturing
R02984,E12,2025-04-23,34,19,2,,552,6,0,2,
R02985,E12,2025-04-23,12,75,2,721,887,2,1,3,agriculture
R02986,E12,2025-04-23,18,30,6,926,694,5,1,2,government
R02987,E12,2025-04-23,38,46,5,909,979,1,1,1,services
R02988,E12,2025-04-23,33,40,4,1516,1726,7,1,1,retail
R02989,E12,2025-04-23,,18,3,,815,4,0,3,
R02990,E12,2025-04-24,27,27,7,1278,1380,8,1,2,services
R02991,E12,2025-04-24,36,18,9,2165,1469,4,1,1,government
R02992,E12,2025-04-24,37,31,4,1124,706,5,1,4,government
R02993,E12,2025-04-24,31,28,8,2360,1414,1,1,4,manufacturing
R02994,E12,2025-04-24,43,40,3,1237,1036,1,1,1,services
R02995,E12,2025-04-24,34,43,4,607,782,2,1,2,services
R02996,E12,2025-04-24,29,47,6,1731,1294,7,1,4,government
R02997,E12,2025-04-24,38,25,4,1857,1284,5,1,1,retail
R02998,E12,2025-04-25,31,48,5,1508,1461,4,1,4,manufacturing
R02999,E12,2025-04-25,46,43,10,1243,1020,0,1,3,manufacturing
R03000,E12,2025-04-25,51,46,9,,2074,6,1,1,retail
R03001,E12,2025-04-26,26,18,5,876,749,0,1,3,agriculture
R03002,E12,2025-04-26,39,44,5,905,848,5,1,4,manufacturing
R03003,E12,2025-04-26,21,37,7,1645,1323,1,1,1,services
R03004,E12,2025-04-26,49,53,3,1509,975,5,1,3,manufacturing
R03005,E12,2025-04-26,15,27,7,2587,,2,1,1,retail
R03006,E12,2025-04-26,24,29,3,1898,1307,7,1,1,retail
R03007,E12,2025-04-26,37,47,10,1784,1778,2,1,1,government
R03008,E12,2025-04-26,29,30,5,2335,1830,5,1,4,agriculture
R03009,E12,2025-04-26,36,50,11,831,870,5,1,1,government
R03010,E12,2025-04-27,46,,4,,873,5,0,2,
R03011,E12,2025-04-27,55,30,11,1771,917,3,1,2,manufacturing
R03012,E12,2025-04-27,56,35,10,2833,2117,6,1,4,agriculture
R03013,E12,2025-04-27,40,64,9,,892,5,0,3,
R03014,E12,2025-04-27,37,37,3,,734,4,0,1,
R03015,E12,2025-04-27,35,55,8,692,778,1,1,1,manufacturing
R03016,E12,2025-04-27,40,21,4,,801,6,0,1,
R03017,E12,2025-04-27,46,39,5,573,712,4,1,1,services
R03018,E12,2025-04-27,42,19,8,1428,4054,1,1,2,retail
R03019,E12,2025-04-28,30,40,5,523,,0,1,4,government
R03020,E12,2025-04-28,25,48,4,813,,3,1,2,agriculture
R03021,E12,2025-04-28,38,59,6,3311,2443,4,1,2,agriculture
R03022,E12,2025-04-28,40,26,6,1773,1511,1,1,3,agriculture
R03023,E12,2025-04-28,-2,18,5,1023,1051,3,1,4,manufacturing
R03024,E12,2025-04-28,25,47,3,2104,1598,,1,3,retail
R03025,E12,2025-04-28,30,40,5,1346,1225,6,1,1,manufacturing
R03026,E12,2025-04-29,39,38,6,2365,1947,7,1,4,agriculture
R03027,E12,2025-04-29,50,39,7,,1656,5,0,2,
R03028,E12,2025-04-29,42,43,6,,1018,2,1,1,retail
R03029,E12,2025-04-29,35,50,8,1314,938,8,1,4,manufacturing
R03030,E12,2025-04-29,17,30,24,,1996,6,1,3,government
R03031,E12,2025-04-29,59,53,4,647,674,4,1,1,retail
R03032,E12,2025-04-29,68,45,1,,2048,,0,4,
R03033,E12,2025-04-29,34,43,6,538,659,4,1,2,retail
R03034,E12,2025-04-30,42,44,3,,1443,6,1,1,manufacturing
R03035,E12,2025-04-30,35,29,7,1124,1017,7,1,1,services
R03036,E12,2025-04-30,27,44,6,4947,4508,8,1,4,manufacturing
R03037,E12,2025-04-30,18,65,4,1545,1454,3,1,1,manufacturing
R03038,E12,2025-04-30,29,39,5,,1436,5,1,3,manufacturing
R03039,E12,2025-04-30,41,28,6,1834,1337,4,1,2,agriculture
R03040,E12,2025-04-30,30,58,6,1324,1121,4,1,4,services
R03041,E12,2025-04-30,38,19,3,1776,1079,4,1,3,agriculture
R03042,E12,2025-04-30,48,18,4,1696,1728,5,1,4,services
R03043,E12,2025-04-30,42,56,2,,756,1,0,2,
R03044,E12,2025-04-30,39,40,8,,1175,5,0,3,
R03045,E12,2025-04-30,,39,3,,1469,3,1,2,retail
R03046,E13,2025-04-01,46,33,6,1893,1808,7,1,2,manufacturing
R03047,E13,2025-04-01,39,18,9,624,625,4,1,4,retail
R03048,E13,2025-04-01,41,41,8,1133,1021,3,1,4,agriculture
R03049,E13,2025-04-01,32,48,3,1649,1582,4,1,4,agriculture
R03050,E13,2025-04-01,25,45,6,,999,1,0,1,
R03051,E13,2025-04-01,35,44,8,,1514,2,1,2,manufacturing
R03052,E13,2025-04-01,32,56,8,786,797,2,1,2,retail
R03053,E13,2025-04-01,27,33,8,2839,2533,5,1,2,manufacturing
R03054,E13,2025-04-01,37,54,6,187,290,5,1,4,government
R03055,E13,2025-04-02,32,42,5,1227,1070,1,1,2,manufacturing
R03056,E13,2025-04-02,41,37,3,1644,1015,4,1,2,services
R03057,E13,2025-04-02,40,61,3,1400,1394,4,1,4,manufacturing
R03058,E13,2025-04-02,30,31,6,,318,5,1,4,agriculture
R03059,E13,2025-04-02,49,53,2,,329,3,0,3,
R03060,E13,2025-04-03,28,25,4,999,838,2,1,2,government
R03061,E13,2025-04-03,37,36,5,2172,1403,3,1,4,manufacturing
R03062,E13,2025-04-03,40,30,4,,976,2,0,4,
R03063,E13,2025-04-03,53,18,6,702,742,3,1,4,government
R03064,E13,2025-04-03,34,71,4,,600,4,0,3,
R03065,E13,2025-04-04,41,43,3,647,527,5,1,2,retail
R03066,E13,2025-04-04,44,31,5,,1913,5,0,3,
R03067,E13,2025-04-04,49,55,4,759,,2,1,3,government
R03068,E13,2025-04-04,23,63,2,1078,860,5,1,4,agriculture
R03069,E13,,48,19,10,2225,6496,2,1,4,manufacturing
R03070,E13,2025-04-05,41,51,9,1438,1885,,1,2,agriculture
R03071,E13,2025-04-05,30,37,2,2815,2109,6,1,3,government
R03072,E13,2025-04-05,20,34,3,2354,2010,0,1,4,government
R03073,E13,2025-04-05,27,43,5,,1021,6,0,3,
R03074,E13,2025-04-05,25,24,8,,972,5,1,3,retail
R03075,E13,2025-04-05,42,62,4,1131,1012,3,1,1,agriculture
R03076,E13,2025-04-05,29,18,2,1547,1612,2,1,2,manufacturing
R03077,E13,2025-04-05,37,51,7,,873,2,0,3,
R03078,E13,2025-04-06,43,40,6,,536,4,0,3,
R03079,E13,2025-04-06,32,43,2,1360,1020,2,1,4,services
R03080,E13,2025-04-06,31,50,5,1881,,6,1,4,government
R03081,E13,2025-04-06,,57,3,,1906,6,0,2,
R03082,E13,2025-04-06,50,28,3,1223,4087,7,1,3,agriculture
R03083,E13,2025-04-07,41,26,9,1219,1366,6,1,2,services
R03084,E13,2025-04-07,32,44,5,13601,3202,0,1,2,services
R03085,E13,2025-04-07,28,18,5,1635,1446,39,1,2,agriculture
R03086,E13,2025-04-07,29,55,3,559,409,4,1,1,government
R03087,E13,2025-04-08,35,35,9,608,,5,1,1,retail
R03088,E13,2025-04-08,54,28,5,,1279,3,0,4,
R03089,E13,2025-04-08,51,41,4,673,655,6,1,4,services
R03090,E13,2025-04-08,34,41,5,1362,752,2,1,4,retail
,E13,2025-04-08,45,56,6,1752,,4,1,4,agriculture
R03092,E13,2025-04-08,36,29,8,742,709,3,1,3,manufacturing
R03093,E13,2025-04-08,37,35,5,1179,600,0,1,2,government
R03094,E13,2025-04-09,30,56,3,1517,967,6,1,1,manufacturing
R03095,E13,2025-04-09,34,52,4,,788,,0,1,
R03096,E13,2025-04-09,43,39,8,1267,1066,0,1,4,retail
R03097,E13,2025-04-09,45,27,9,1469,1404,4,1,3,government
R03098,E13,2025-04-09,37,46,1,2284,12197,6,1,3,manufacturing
R03099,E13,2025-04-09,42,34,11,,1478,5,0,2,
R03100,E13,2025-04-09,,45,6,1045,627,3,1,1,government
R03101,E13,2025-04-10,35,56,6,1767,1395,2,1,2,manufacturing
R03102,E13,2025-04-10,,30,7,407,,3,1,2,manufacturing
R03103,E13,2025-04-10,40,,6,,692,4,1,4,government
R03104,E13,2025-04-10,39,25,8,1844,1549,,1,1,manufacturing
R03105,E13,2025-04-10,35,49,3,1586,,0,1,1,government
R03106,E13,2025-04-10,27,29,7,726,646,5,1,1,services
R03107,E13,2025-04-10,32,48,11,,1823,9,1,2,government
R03108,E13,2025-04-10,32,23,5,,1237,6,1,1,agriculture
R03109,E13,2025-04-11,37,36,9,4026,2555,,1,1,retail
R03110,E13,2025-04-11,55,18,4,,2629,7,0,1,
R03111,E13,2025-04-12,28,44,10,,1066,0,1,1,government
R03112,E13,2025-04-12,36,,5,,2175,6,1,3,government
R03113,E13,2025-04-12,26,36,7,1943,1625,5,1,3,retail
R03114,E13,2025-04-12,42,30,4,1538,1435,5,1,3,services
R03115,E13,2025-04-12,36,27,6,,860,5,0,2,
R03116,E13,2025-04-12,34,56,6,,1387,1,0,4,
R03117,E13,2025-04-12,37,50,7,693,649,2,1,1,services
R03118,E13,2025-04-12,29,55,2,,2853,5,0,1,
R03119,E13,2025-04-13,27,,3,1122,929,4,1,4,manufacturing
R03120,E13,2025-04-13,31,50,7,997,598,3,1,1,retail
R03121,E13,2025-04-13,32,42,3,1241,1223,3,1,2,services
R03122,E13,2025-04-13,33,28,8,,1701,4,1,4,retail
R03123,E13,2025-04-13,41,21,4,3812,2732,6,1,2,agriculture
R03124,E13,2025-04-13,43,42,5,,,1,0,3,
R03125,E13,2025-04-13,40,51,10,1504,1790,4,1,3,agriculture
R03126,E13,2025-04-13,37,34,7,,629,2,0,3,
R03127,E13,2025-04-14,30,56,4,762,724,3,1,2,retail
R03128,E13,2025-04-14,43,27,3,,1140,5,1,1,services
R03129,E13,2025-04-14,41,41,6,1152,1044,3,1,4,agriculture
R03130,E13,2025-04-14,28,30,4,,893,2,0,3,
R03131,E13,2025-04-14,41,40,4,1743,1749,5,1,2,retail
R03132,E13,2025-04-14,32,36,4,,706,5,0,1,
R03133,E13,2025-04-14,47,46,5,1963,1389,7,1,1,services
R03134,E13,2025-04-14,52,33,5,,1029,3,0,4,
R03135,E13,2025-04-14,29,54,2,,746,5,1,4,agriculture
R03136,E13,2025-04-14,52,42,7,1346,1057,,1,2,manufacturing
R03137,E13,2025-04-15,43,18,7,2230,2327,5,1,1,agriculture
R03138,E13,2025-04-15,45,36,11,615,680,,1,1,manufacturing
R03139,E13,2025-04-15,50,48,9,,1058,6,0,3,
R03140,E13,2025-04-15,50,39,4,,1431,4,0,3,
R03141,E13,2025-04-15,42,42,3,968,570,5,1,3,government
R03142,E13,2025-04-15,34,57,7,,2020,3,0,1,
R03143,E13,2025-04-15,24,48,5,1126,904,6,1,4,agriculture
R03144,E13,2025-04-15,22,51,4,,2793,5,0,3,
R03145,E13,2025-04-16,44,16,5,,1217,6,0,1,
R03146,E13,2025-04-16,41,30,4,1116,942,5,1,4,government
R03147,E13,2025-04-16,39,61,7,1545,1168,5,1,4,manufacturing
R03148,E13,2025-04-16,34,29,9,1710,1556,,1,1,services
R03149,E13,2025-04-16,38,43,5,1889,1870,4,1,1,services
R03150,E13,2025-04-16,22,45,8,,1986,4,0,2,
R03151,E13,2025-04-16,24,32,4,,2618,8,0,1,
R03152,E13,2025-04-16,36,36,5,1294,,1,1,2,services
R03153,E13,2025-04-16,46,48,3,,367,5,0,1,
R03154,E13,2025-04-16,29,55,7,1333,1183,0,1,2,government
R03155,E13,2025-04-17,30,21,6,,677,2,0,3,
R03156,E13,2025-04-17,30,25,5,,519,,0,2,
R03157,E13,2025-04-17,28,32,4,23708,,0,1,2,agriculture
R03158,E13,2025-04-17,25,63,5,1855,5861,6,1,4,services
R03159,E13,2025-04-17,32,45,5,1275,1225,1,1,3,manufacturing
R03160,E13,2025-04-17,52,45,9,585,476,1,1,4,manufacturing
R03161,E13,2025-04-17,46,56,12,1013,836,8,1,2,agriculture
R03162,E13,2025-04-17,27,44,5,1265,1070,4,1,3,retail
